Object Hash,"Articulated Object:
does the object have links/joint/slides which should move relative to the base?

E.g. a fridge, chest of drawers, or cabinet","Is Pickable:
is the object small enough to be picked up and carried around in one hand?
Furniture is not pickable (chairs, stools, etc...)","Semantic Category:
CONDENSED

This is an effort to condense the semantic categories by a couple hundred","Semantic Category:
The primary semantic category for the object

All empty fields should be filled and incorrect semantic classes corrected.",,
7e9fca2f34b49ddeb477b147bbd4caa48884581c,No,No,bed,bed,,
7ea43998fe8699480d2362f23524086d0346e9ec,No,No,picture,picture,,
7ea8cf3577b6be995849734b877dc5a51510998e,Yes,No,display_cabinet,display_cabinet,,
7eaf6fdf601dde696758b9a58666e962618c688b,No,No,picture,picture,,
7eb4fe5c7adf89bdaf1ff15c56f465a843bf3372,No,No,box,box,,
7eb792bae7d2c0994c450022fdd2075ae4cd0fc5,No,No,carpet,carpet,,
7ebbcee61f6f7b26bf9b346ac960fd0248fc2bdd,No,No,seat,sofa_chair,,
7ebc7102e393afd998a6007c004357e787a74b88,No,No,picture,picture,,
7ec42d263b2ee8d9b0cd09651f32c2ce46982351,No,No,vase,vase,,
7ec54d31a3d2b237f82f9cc896648ed462c5c024,No,No,coat_hanger,coat_hanger,,
7ec8e9feb1d56ad9e0f6a7647d249c652b987031,Yes,No,dresser,dresser,,
7ecced16f6a97dc52f86e16706911190bd96a104,No,No,decoration,decoration,,
7ecec7264a07a6c8759f7f23f1b875079b473b89,No,No,lamp,floor_lamp,,
7ed25854a0888a1aef6e7ed6a421576688778c3d,No,No,swing,swing,,
7ed48ee48050b080a2e214f06eeb79d6ee9c17be,Yes,No,cabinet,kitchen_cabinet,,
7ed53b441a08176c88286ccfffac81f66ec7bfed,No,No,clock,wall_clock,,
7edc6be3f548d4fa0c97caf5fa31a4ded15776df,No,No,mirror,mirror,,
7eddd26296313bc11e3548c24e6381bf6adef5c3,No,No,carpet,carpet,,
7ee697a79383d0f515bfd72329bd959c44b2b054,No,No,hanger,hanger,,
7eea876aac43922fc670c1cf6d95b05166e296bb,No,No,gym_equipment,rack_of_weights,,
7eeffaeef1bc0f7b6e08691e30c7638787e5d372,No,No,balcony_railing,balcony_railing,,
7ef0d819a193b395f60d35131c6f8a400036f045,No,Yes,pillow,pillow,,
7f01e803b4926a5dbeb5e9573009228f762cebfc,No,No,seat,chair,,
7f07a78dd7eb1fe2fed4aa01a7b470213f2cf5f8,No,No,seat,chair,,
7f0c6bfd7f988b237d68a459c8084822942dc671,No,Yes,candle,candle_holder,,
7f12686867b646bf9d6f5a6e5a3781aaa66c9b74,No,No,decorative_quilt,decorative_quilt,,
7f14d385108de9187b9f760fe09fc24834ec318f,No,No,seat,sofa_chair,,
7f1e32c589d0b72be4b2ed02a3f8e76dc9347266,No,No,lamp,floor_lamp,,
7f1ffde09506f5fcb04ce049fd1ef6d1d33101c9,Yes,No,wardrobe,wardrobe,,
7f2928cf388fbcfecf717b8e8a22366a670c04c4,No,No,unknown,pedestal,,
7f2a57cc847f9c60a7ee87385529ae2f9cec66f2,No,No,appliance,appliance,,
7f2cac7a6b2c4df0e258f4b7a95f202338e2c872,No,No,picture,picture,,
7f30c0812a7a5c37123a88056325ef7aae57150a,Yes,No,cabinet,cabinet,,
7f320769e548eb6ddc0d2526af162732a13201f0,No,No,handle,handle,,
7f374cc97b2870c330b3c88790799a6f83d2386d,Yes,No,cabinet,cabinet,,
7f40a6156837395c1b9dca5a22c60bfaf0f6c69f,No,No,carpet,carpet,,
7f4208d306cfb2f43162195c46f59058525d9933,No,Yes,cup,glass,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb,No,No,shelf,bookshelf,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_1,Yes,No,cabinet,cabinet,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_2,No,Yes,book,book,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_24,No,Yes,book,book,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_43,No,No,book,book,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_44,No,Yes,book,book,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_45,No,Yes,book,book,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_46,No,Yes,book,book,,
7f432a0b7ece8729567bba30ab1813cc31ef7ebb_part_47,No,Yes,book,book,,
7f480b6bdcfe59cb35fa96ade8625c4921fbd84d,No,Yes,pillow,pillow,,
7f4c9de625a55773fe202a055ccf7754ad16138c,No,No,picture,picture,,
7f4dbebcba5be27146af895ef301b0d70ad4fb7c,No,Yes,pillow,pillow,,
7f52743a06cba973a973a13dae47a572dfa0aadf,Yes,No,cabinet,cabinet,,
7f56c6561d82e0ccf1808a29ed58f66d9e8345a3,No,No,carpet,carpet,,
7f59a4a5665d1646718109587f35dc79efef89a5,No,No,picture,picture,,
7f5bee89a8e1662be36cc8115a96e884cfee8cfd,No,No,bed,bed,,
7f5e4621caaeae9e3f4fbca6fc84779fa4b9c64f,No,Yes,plate,plate,,
7f6422612e9e1178756b249f33b915328a238f74,No,No,table,table,,
7f64a4e1dfd66556b5b4dafb9bd47878768ccc69,No,No,stool,stool,,
7f6d3535c00f581e667c60efb286f95bfab74962,No,Yes,toilet_brush,toilet_brush,,
7f6e6db8a0b89d1f055e46dec741245cb390c1ab,No,No,bed,bed,,
7f74f8145a1ff96a976f1443b60035931b21b25a,No,No,carpet,carpet,,
7f7537cfd23845cf4962b0b96a88e5c34561c177,No,No,vase,vase,,
7f7c707c0769305b017ca0da6df827fce4716560,No,No,couch,couch,,
7f7f15076cd8f3528048a0a2d55e7645f1cd9822,No,No,plant,plant,,
7f7ff035afca3430dddd75936e75073404e883fd,No,Yes,picture_frame,picture_frame,,
7f820df39ee7a17ee021966c55cee2b8fb796709,No,No,picture,picture,,
7f86d51f8a5f1e9c32ad7096cdfe205ea4ae9677,No,Yes,pillow,pillow,,
7f8a0cd7af3f9752389a3615b62da6d803ef7d67,Yes,No,chest,chest,,
7f8cd02ab9286983b1544cd2db856ea854b8e0f9,No,Yes,decoration,decoration,,
7f8ff330c7452a1fb0f58dbe072213f67f8f4895,No,No,picture,picture,,
7f9030c3279fb077a57c4f7120c52a3c2d57d992,No,No,stool,stool,,
7f92af827dd05bba14d036d56916ee140f439bf6,No,No,couch,couch,,
7f98d7f8b92972a8f65e3584626ac02b2c731931,Yes,No,media_console,media_console,,
7f9a205dc3b6a9040f5343de66b404696dee8f57,No,No,photo,photo,,
7fa2883dc708902892098f2269c8c0ca53c72b21,No,No,lamp,ceiling_lamp,,
7f99b0422e4d6967cb20ea2b6ab3441d7c1ee774,Yes,No,cabinet,cabinet,,
7fa72b4f4c10bafd5f5d42dea50ac16b68dd3cce,No,No,bin,trash_bin,,
7f9a126716bf989df5ae42cd85cacc10c81b0841,No,No,picture,picture,,
7faa0391d189e7deb12173a1e79c1992e6511282,Yes,No,kitchen_lower_cabinet,kitchen_lower_cabinet,,
7f9c9547564278f28dca90b071861fc8f91a7126,No,No,decoration,decoration,,
7fac9a98394dbe405440e57f3e991aec8dcc7232,No,No,tray,tray,,
7fad97a0f7c563828f974d210b9e02ccd5a7dfda,No,No,vase,vase,,
7fc9b045b3523ffc4bbb7defa42f1883c7336d52,No,No,bench,bench,,
7fb3100902d859575057623870a2ee4159a9428e,No,Yes,book,book,,
7fc417dcf920698b51e2a54cef42464ca1fb3686,No,No,lamp,table_lamp,,
7fc77ca78daed162812e07ad32a6c601acd04118,No,No,picture,picture,,
7fd967188e97f9f2efaaf932d4eeaaa0d9ef8545,No,No,clothes_hanger,clothes_hanger,,
7fd65b493b880e6b99411be10d2f9ba109973442,No,No,seat,chair,,
7ff40be43464e6816c7094a17e8d5126bd0f278a,No,No,gym_equipment,gym_equipment,,
7feaa39fce088edce3fb3c3db1111fd29179907f,No,No,shower_mat,shower_mat,,
7ff6d2dea9d5554236a34954e2c4877ff4d42fcd,No,No,seat,sofa_chair,,
7ff8c2d48e8d49e2f1504bc83d16ef933cd7163b,No,No,toilet,toilet,,
80047473e754726f758fe960a5c98a1459512d63,No,No,seat,pouffe,,
80071376d4031a96f644d37b326c533b2e552636,Yes,No,basin,basin,,
800bc6017c7b3623c4dbc6903d902f53c6eefc6c,No,No,table,table,,
800f42a04a677e79c61400b604ccc278347d5737,No,No,shelf,shelf_/w_art,,
800fbd95ebed65c8c6f5496b1298af6135a4dfe6,No,No,box,box,,
8012eb8bd0dcd7b743bf3a7519268a36735e37a5,No,No,picture,picture,,
8015208bba01eeaf745f18bd63a70cd3e43fe81d,No,No,fireplace,fireplace,,
801966d54947b343ea01c1677b9b8d17b71cd5e1,No,No,lamp,lamp,,
801ba807a72e0b826d2686614e01353d2ef43e2c,Yes,No,table,table,,
801f793d7394a0f1ced7da959b38ae4417bc6a60,No,No,lamp,ceiling_lamp,,
80236349c737113167c2bf039069153392929085,No,No,pillow,pillow,,
80340997b1e28c558883900f5e23282602745f0a,No,No,table,table,,
803ac565bad745f9121d9e77592c453ec1272069,No,No,picture,picture,,
8046302022acf275219190875598a69e44b43aa1,No,No,rolling_cart,rolling_cart,,
8046bdb393aa1e9257f1e0611c91f89f28f37355,No,No,scale,scale,,
804b9e64c6f485d7275e7b230dbf310e4c5787c3,No,No,stool,stool,,
804fd70d5910652b056d53f1fe444cbbd8eaef69,No,No,plant/art,plant/art,,
805312753bd0f60a3fb987823de4408e71b8b2b7,No,No,carpet,carpet,,
806186d3b65190797e716ededa9983b7139a9c5f,No,No,picture,picture,,
806a4402c517608490add54c9d54322e0cf86d50,No,No,couch,couch,,
806a4402c517608490add54c9d54322e0cf86d50_part_1,No,No,table,table,,
806a4402c517608490add54c9d54322e0cf86d50_part_2,No,No,sofa_set,sofa_set,,
806a4402c517608490add54c9d54322e0cf86d50_part_5,No,No,seat,sofa_chair,,
806a4402c517608490add54c9d54322e0cf86d50_part_6,No,Yes,pillow,pillow,,
806bc35d1185d4d04dad67eaae62babc7e4fb26f,Yes,No,stair_step,stair_step,,
806eb9ac7906ec48cc6148d6d8288153d025cbba,Yes,No,dresser,dresser,,
806fa7097244cd9142f15f6f16e7d1f112378925,No,No,lamp,lamp,,
80711e20cd501dd7551f9c0a5cab5f3029358b9b,Yes,No,cabinet,cabinet,,
80782bc8f09060dc576bfb8e8319bc9abf9c7fb1,No,No,seat,chair,,
80794dc5fde2b3276714ff40107bce7b909e45c7,No,No,vase,vase,,
807955fd4dcb59b67789b24f2e7bc167027c870a,Yes,No,cabinet,cabinet,,
807b4b90e8db3613e508a745cd0b821b780bd8cb,Yes,No,box,box,,
807f25ee14bafb74bb4c4977935a9f33c4eaa247,No,No,picture,picture,,
80806f6db5840211f0aa6c4ed93a3180a70ffb4a,No,No,unknown,unknown,,
8083346ccbdd2b001e8e6e1c6e5c2a37e4774792,No,No,mirror,mirror,,
80881ed721c55ceeba2ef090117d06dfe6e22df5,No,No,seat,chair,,
808823eb21d271a86ce60c0770b58fc4cb9e0d75,No,No,stool,stool,,
8088521c5cbf546ce2c19f9363d16f5b9cadf774,No,No,seat,chair,,
8089c1d95432ef73cb9ab3ed9320d99ef694e7de,No,No,seat,chair,,
808c7e4eaf9986ecfff6c955c8788fc5827f9ac7,No,No,seat,sofa_chair,,
808c8eba16a8355cd94b80cdc9005f572cdc285b,No,No,case,case,,
8090916af54ef2700b78f6a3ed489b4ab21f54a3,Yes,No,cabinet,cabinet,,
8091ae243ecf3291e7cc492a99c1135cee83b813,No,No,wall,wall,,
80925c5eb4abb851b8a5277c0b94d62e0a8a8489,No,No,mirror,mirror,,
8095a303ede64878ee48b9033c98fbc373a52a42,No,No,cup,cup,,
809a0686f3e27db6b40bd48d504d3753c8988759,No,No,bin,trash_bin,,
809aa90d72a9aa73fadef388620c7ca3668f9d00,No,No,couch,couch,,
809b19a27754568707e460c70988a95306d62c19,No,No,painting_frame,table_stand,,
809c9bd772bacedc526bb43254274431f384eaf9,No,No,seat,pouffe,,
809e9da46ffd8cd74556cb0f1030625979cdf61f,No,No,seat,pouffe,,
809ed270abf3ad07dc6910f5cb119b92db004d92,No,No,bed,bed,,
80a18bc1dd7175d0f7eead9207736a4801d80557,No,No,weight,weight,,
80a50e12ec18b3de58081c4285cb6f21938ec76e,Yes,No,kitchen_appliance,oven_and_stove,,
80a9fd4f05c250484c2af6157fe9823548ee256f,No,No,bag,bag,,
80ad9df596d5055ada2068fec839042939bb958b,No,No,table,table,,
80add580e064e5497c379be2644047e49601c398,No,No,bottle,bottle,,
80b1ffbe7ec9e1a52084d11a4ed6881f0a6c45bb,No,Yes,cup,cup,,
80b3c72692546c52a06037d915adf6f11887a67b,No,No,picture,picture,,
80b406034521b238f33cfae12bc32825566882a2,No,No,shower,shower,,
80b40ff3da7018b6b515b6ee0199450ef0160d8f,No,No,unknown,unknown,,
80b992347863d6cad7230c852749ad51a07fb6be,Yes,No,nightstand,nightstand,,
80bed40f27559dcfb81dfd705687463e79110de9,No,No,mirror,mirror,,
80bfb59e9d68cc3b03a1b04e626640e5d4e4396d,Yes,No,wardrobe,wardrobe,,
80c20ca6d4cbf36c74378f3852855bf8e87aff3d,No,No,carpet,carpet,,
80c37ef1455ea5093e5f070d100f9ea7f145ff35,Yes,No,desk,desk,,
80c50919de67aa8605d128b9f233dba0c43692f9,No,No,box,box,,
80c54c405990fa27ee1bc763d4c73e80435712ca,No,No,bowl,bowl,,
80cc694002271fe18b4cb2726af4bab6eaf4ad14,Yes,No,table,table,,
80cd6ce3ae3d2426b8f63a91c780d91869c261b1,No,No,clock,wall_clock,,
80d1cd99216b9f094b07ee445fd33871328aee37,Yes,No,cabinet,cabinet,,
80dea841d023ea7ebc15065709eb0cf6b2636b5c,Yes,No,wardrobe,wardrobe,,
80e02f3ee0672344e8ff7f7efb154ecc95489444,Yes,No,cabinet,cabinet,,
80e63b8b5c9ddd9084d6d5655814f49a2c2cd5bb,No,No,plant,plant,,
80e782a1da8ab9ad0bc32613fb3d502b37c7ae54,No,No,carpet,carpet,,
80e78b8385c1474321e95290e0478c4135c4b246,No,No,wall,wall,,
80e791f62ca228869b7ce952c0d5320eb345d1ca,No,No,clock,wall_clock,,
80ef517d2de8c908bd54ebb06b9ea8cd95774d7d,No,No,decoration,wall_hanging_decoration,,
80f0e989a1c8fdaa6947e02db86405574fc5404a,No,No,picture,picture,,
80f24de7458927b66c25239e127b37da925c033c,No,No,couch,couch,,
80f2e937e91792b0c8fc7bd00e7ea6428eb36a12,No,No,bed,bed,,
80f336fe07de0c282e5e8860a54e224438e9f35d,No,No,carpet,carpet,,
80fe723ff79b7e350b348fe6edfab5ced8a54e89,No,No,seat,chair,,
80feffec8d902aad71d5c33e088e28debffc63e1,No,No,bed,bed,,
81017a44e0b7694b93bcf6ca1f6a46bc8fc8077c,Yes,No,cabinet,cabinet,,
81018d3d12f348ab5fc037e1884a9f9815074ea0,No,No,picture,picture,,
810994aff9f9a43e3d80778c1a735c4bac4261b0,No,No,lamp,ceiling_lamp,,
810dfc55ae7bbaeed7ff2e9300a19e64e0e275e8,No,No,carpet,carpet,,
8116815bd86e304a5ab388461e85407de94e1142,No,No,lamp,ceiling_lamp,,
81187dd83ea97326b9711f82c3a698646b235aeb,Yes,No,wall,wall,,
81222d2540321a5f3bab53c38a4605b0990b5800,No,No,shower,shower,,
812f4de7f5049586e9ff5773a7aec601a0fa4dcd,No,No,basket,basket,,
812f4e51eeca4441ed87c2296ff2757ccbd0ddd8,No,No,clock,wall_clock,,
81393c77e6123e18422e8cb22e016f94c639d9e2,No,No,seat,pouffe,,
813b84c60ee07e3ea3caf43bc1404ad24af6108a,No,No,plant,plant,,
813ed098235901d961da0ba9a680bec2f942f993,No,No,table,table,,
81470f1a7c579cf968f9ee232ea77ac3a63e927e,No,No,plant,plant,,
814cea515cd72dd9e904accd4e69e29a3bba53d7,Yes,No,vanity,vanity,,
815826dc1baece188e803eee441670b1f671d8af,No,No,basket,basket,,
815d5aedcfbc8867d4e7f6c22eb2264274461e0e,No,No,shelf,shelf,,
816168a3f1dd7189983403360cf1a9ee4e49415c,No,No,plant,plant,,
81630deb0f6186499573f0b63ba1e0b9aa01946e,No,No,pillow,pillow,,
8164155bf26ce3dd003dfba25a89d208189235b4,No,No,lamp,lamp,,
8165c556da0db0469632ab42ea5b335b04bd53ea,Yes,No,wardrobe,wardrobe,,
8169deb3ff18e67ae87f3e5fc97a783668465cac,No,No,plant,plant,,
816d505c402de508addb1994080ea5c661cb379a,No,No,lamp,lamp,,
816e0f1c12330b98d26990c08c278d46d13111fe,No,Yes,clock,clock,,
816ee2379a92d8dd49a7926a139ebee773fca222,No,No,seat,sofa_chair,,
817661670eecf26fc9a1b273782f7d003c4d046d,No,No,seat,chair,,
81791760779080785885ea803ca4e3604bf8092c,No,No,bed,bed,,
817c53c8d9853b76a79b46135fb73701535f2b52,No,No,plant,plant,,
817c6cbce53c76fa465303855399f84a7253deb2,Yes,No,wardrobe,wardrobe,,
818656f937b0d3c4b2763196064ee6566d14254e,No,No,bed,bed,,
8189f2042972756adbe9b71eb39a6f219e2c6329,No,No,couch,couch,,
818ec7472b9b082f14bcc896aef51793496171d6,No,No,seat,chair,,
8195c2991d03645f5a989b7aa0601161ad34241f,Yes,No,desk,desk,,
819d680058215e4a35dfc4abe61b91ec5901d4ad,No,No,arcade_game,foosball_table,,
81a05478befe6b2409ab55270f9aa1c27fdba254,No,No,towel,towel,,
81a42b9340e75eb05a3a4c094a68a2a034a57ce2,No,No,picture,picture,,
81a63ea34a9e8e0fe800995454f9a0c2cdb05a5a,No,No,seat,chair,,
81a69cd1ce65fc9d525258027a6030bd777ce514,No,No,bowl,bowl,,
81ad56baea5922cb91f466da624c11903d99d201,No,No,table,table,,
81b2357acafb7a83963a00be9c5f3cc5190bb1db,No,No,lamp,lamp,,
81b3aca83e3ff77e0bf6d0e6c461151acf3dff36,No,No,decoration,decoration,,
81b57bd4e7919cbc45157c95f776a9fb5244518e,Yes,No,dresser,dresser,,
81c41dca86b76b968e8c6c8ae3ba4232cf48696d,No,No,carpet,carpet,,
81c6dd3830a8df6644bd1f6b9a239615234e888f,No,No,picture,picture,,
81d0d47953778079c6cf43c917247b8be8d9a78a,No,No,bin,bin,,
81d1cb44223b044e37cc72958b4edb0c8ed0dd09,No,No,bed_small,bed_small,,
81d68793c0c79d92a8bf34866efd02cb1066a5cb,No,No,pillow,pillow,,
81d8c311e9ac495b49592a835dc2c80f347f200b,No,No,seat,pouffe,,
81da9279eae235c3faced51d516e970acdac5e84,Yes,No,microwave,microwave,,
81de9e28849824f10a82190933bdf2bed9284b7a,No,No,curtain,curtain,,
81edadb4fcaf4fa5fa0ba41c33802073ab5d92bc,No,No,decoration,decoration,,
81ef70dbef87705b4e0e5051197da71c5e1bd4b4,No,No,tv,tv,,
81f092c5722ae67b49104b660bcf3f0fec3c69f0,No,No,table,table,,
81f289f84db178a744a1ad4609dce3c98e0816ef,No,No,stack_of_papers,stack_of_papers,,
81f5aff7c345c3091a1f10c7bb73e880b78b8399,No,No,picture,picture,,
81fcb3a8a97c57d0b30d24069fed1f35c6fe5500,No,No,hammock,hammock,,
81fcc7b67ea879b2429c6f66a79c149e219a05a7,No,No,oil_lamp,oil_lamp,,
82053e087204f3dffbac4c9a47baebc685fc7b35,No,No,mirror,mirror,,
820c81a74b8e9bd0773af530b9b1c4d7bbea47c2,No,No,toilet,toilet,,
820ea07804eb9ae17207aace1c6e0913d1282c8c,No,No,shelf,shelf,,
821a2d741626ea190a2ed794c681a51dbcda48fa,Yes,No,cabinet,cabinet,,
8230bc38934264d83141d3701904ddb8375e8f94,No,No,stool,stool,,
823341ebc26f9f326b379a0d9500591cf85d68ff,No,No,lamp,lamp,,
82343b0944e99d3b016973ce25331268779bfad5,No,No,candle,candle,,
823948f298dbec640dd5f7e301427bf0857065db,No,No,carpet,carpet,,
823e68a00d4aa37069b991bdf75f2d2cced124a3,Yes,No,stand,stand,,
824083c9086e92c13db0f9682334042f228fde23,No,No,candle,candle,,
8241d58b0bdfb9875336369308acca26c625cad3,No,No,pillow,pillow,,
824c3103fb0090f0cdce8f2792eb2ca08f392205,No,No,picture,picture,,
82506f481ca07d1ffd8339dbd5e43b7ee2dabd11,No,No,mirror,mirror,,
8252339351f85bd4cb470198ef2ad343ca54d689,Yes,No,microwave,microwave,,
82535c8ced48e14dfa46b592dde6063ae1fef973,No,No,bed,bed,,
825bce5ff93725dbd0ab11b82e6a2b13f96475cf,No,No,stairs,stairs,,
8260d53102525e0f38991c1e68ae624f4f87017b,No,No,bed,bed,,
826d4c38300442629340bbff015870594a65234a,No,No,seat,sofa_chair,,
826f161322f99bac553b0d73843917c7fe677df2,Yes,No,nightstand,nightstand,,
82705e0c03a3174e691a260acf70298939ea5d09,No,No,dog,dog,,
82728c060f48775287a921c7530606aebaac0448,Yes,No,dresser,dresser,,
82739c6bec84bf7b9854284d74e62f4a01c4a93e,No,No,picture,picture,,
827ab09e2f5097436bc0304266036bb62e4326a9,No,No,can,can,,
827ae933ada307176221757fc766bc964c8539f6,No,No,unknown,unknown,,
827df9acf75c5a4ab0384b7c32c230a61fbcc9f6,Yes,No,cabinet,kitchen_cabinet,,
827ea422557a263f198a98fbecd36ecb0f77b2b5,No,No,bowl,bowl,,
827f02f1c0134907459fa6e15f1fbaf976e85196,No,No,couch,couch,,
82870d6d47277f519036fb2aec7670e9b3ca72a2,No,No,mirror,mirror,,
82853146797ce9b1ec5fa02d085f6cf816c243f5,Yes,No,stand,stand,,
829ac46edda7f765a2c75d47d64ae7c816e4b1bf,No,No,seat,chair,,
829bf87b541238bb7579a05d18d4f7f1d1f98af1,Yes,No,sink_cabinet,sink_cabinet,,
828be51878d264288cf4a16eb8367a0e749db2ea,No,No,shower,shower,,
829f1041ce0005e37667f453df149b07a71bddf5,No,No,lamp,lamp,,
8294404d9b703dc23342846112188a9001d4dbe0,No,No,bowl,bowl,,
829fcda8d1d112598ecb6bbf89e75d19d9331ccc,No,No,clock,wall_clock,,
8295040b3e0779981d918afd1eb00323802f8b26,No,No,picture,picture,,
82a6988d1378a3825e3a3d57aed71bcfec11f3d4,No,No,carpet,carpet,,
82a426d816c0b61adcb962f402e6cd9a7a17a5ed,No,No,carpet,carpet,,
82b21351262c3874a0799e0abca0fb908de01c24,No,No,board,board,,
82ba9f9db1024978e3411c3dfd794a29ac3c98c8,Yes,No,cabinet,cabinet,,
82b8c87d7ed3b69754468b334f9e3927b499a2a9,No,No,clock,wall_clock,,
82b93979d621a4b74e7778a25330fd4d1821d5be,No,No,picture,picture,,
82c8de27d7894fd2aa7ec91fd3fb254332cfc82a,No,No,pillow,pillow,,
82bdcda321e6ae154c42bb40ea133d477927e648,No,No,picture,picture,,
82be101c0f4b571e1873e9812598f5de1beca71a,No,No,vase,vase,,
82d2b2034e62277a7b44e544046290956527dac5,No,No,lamp,lamp,,
82d15c3827173ecdea41382f055a797dc9772e7b,Yes,No,stand,stand,,
82e45a038d4661cde412e372a76816cb6c347d10,No,No,lamp,ceiling_lamp,,
82e7a57866e18746d16d4773569c3a007f25162f,No,No,machine,machine,,
82ee372dfc742cc4df619e5768c20febc07abc03,No,No,carpet,carpet,,
82f13d6382a3da7ae33a69db81eccb5baec5ec2f,No,No,railing,railing,,
82f1e406e39630ed2c37e66626016a385b1d3eac,No,No,carpet,carpet,,
82f8a38832bbc43f1dcec9279804f37f3c5e19e9,No,No,lamp,lamp,,
82f93ef0997128d40a7dc69558502cd859c80f94,No,No,picture,picture,,
830039aec86b9f09c892b9662eed641867661ccc,No,No,rolling_cart,rolling_cart,,
8305fbb4f21343f2f89b3227921d283a12aeb596,Yes,No,case,case,,
830b30c96ce12bbd805008797466a3b853067195,No,No,picture,picture,,
830e2ed47548d8372294609fe7eeca11fb384b29,Yes,No,cabinet,cabinet,,
8310f85e58ed824ee1ad4b8e89fbb15967a36ddc,No,No,seat,chair,,
8311bbeeac9fe911fe8dff338964c023eb63bdab,No,No,carpet,carpet,,
8312990d94806a278f96710e662f98a9791fb892,No,No,decoration,decoration,,
8314cc2c1d41be840006ce5018fc975f5dc64726,No,No,plant,plant,,
8314ebfdfe97929ea0b8367214042c7f0534d20e,No,No,couch,couch,,
8317ff8315fd26cf04860b7cb6bea3d6ced69935,No,No,seat,pouffe,,
831bfc38f44f5f9a4632fe55c88eb47a646204da,No,No,pillow,pillow,,
831e2cff446337af8791038161c7d32d96726b20,Yes,No,dresser,dresser,,
8321dbf7d07a301d1f3f12ff893cce05ca5ef8a2,Yes,No,stand,stand,,
83239fd08bb93552677345a49b276aeb16fb2c61,Yes,No,wardrobe,wardrobe,,
8325bb5d44d4c80264bf4534496a4b0b0add4438,No,No,picture,picture,,
83269075c63e937dca86d7857754609b88c1c25c,No,No,hanger,hanger,,
832fb8d94138023fe3ed7fbb790b38b2b9048d09,No,No,box,box,,
833b8cb5996b58ea3f7cbbeba20568ed7e8bc83d,No,No,table,table,,
8343277c2929a8f97d67f2a5ba23edaa28787162,No,No,toilet_paper,toilet_paper,,
8345e096e3e70e3b859068940120ee778c81c9b1,Yes,No,stand,stand,,
834642e13c7008e90e7c9ac2d8b7868753658095,No,No,seat,sofa_chair,,
8348f0879e4f155c7534e7c428424995b6a99091,No,No,lamp,ceiling_lamp,,
8349e0f89d78757c18840cba6413f1fff9995bba,No,No,decoration,decoration,,
834fba99f603d2fc2f3a54911bfaa5a2b94f710e,No,No,pillow,pillow,,
8354d745b26f2906eb3d17c6f655890818c163d3,No,No,book,book,,
8355b2420aa1fc3b7d21273f6091519021d50e5f,No,No,candle,candle_holder,,
8358e371f092d654f97dd20b5d41af5eb30d45fd,No,No,bottle,bottle,,
835d1f051b145e7a7c0eed5163ec9939d7ef2244,No,No,seat,chair,,
836285c214c426bbbdd0d5f1d8ebe955c4e87025,No,No,lamp,lamp,,
836a3d87a62dbfa117b375204a498ec1b4c9dcbf,No,No,table,table,,
8371850197bac18122638198f93e0d74a22c122e,No,No,plant,plant,,
8376b3e273926b4f19e09a497f39a5c11733750d,No,No,seat,chair,,
837a65ab0adb41dd5302c21ed249afd2d8454f26,No,No,couch,couch,,
837e3e20c4ad389dd54574235d59abb8907b336d,No,No,picture,picture,,
837fd4e7406e4671f615a8bcf3a940c2c8fa76a1,No,No,plant,plant,,
8385c7f5c0d01e70cc46be156e80120806de1b5c,No,No,curtain,curtain,,
83888a3d6f0cc6ae9299368e010c3f6485d6025e,No,No,shower,shower_cabin,,
838e08afacb385191d577bf2a88350ceabd8b9b5,No,No,carpet,carpet,,
8395777fbb5efb715229f8f25a0e8041909e577d,No,Yes,cup,cup,,
839d15bbb701ce4c351349766dfc98ff6adaa5e9,No,No,lamp,lamp,,
83af0c28b32652ec626f73be05cb03447fb74f46,No,No,plant,plant,,
83b8099aa1e0eea607d2f17237bdae262540aabd,No,Yes,picture_frame,picture_frame,,
83b85b3d996b73ba1cc338a3bb904a4c792ce8b0,No,No,picture,picture,,
83bb57e48dd67d7127a013763073bc0bc06cd57f,No,No,couch,couch,,
83bd369217da7c472b35abffbe2feb2e0a555985,No,No,picture,picture,,
83beee314c6ce053a1024b734e6cb4708669621e,No,No,picture,picture,,
83c1cff70225633788e6f85eca144bbe1d31a1be,No,No,seat,pouffe,,
83c24963b7ef6029787ce5f03f4eba8127967ed6,No,No,bed,bed,,
83c8856fd31ab9edc4f120a11bff606016f9349b,No,No,seat,chair,,
83cbb93b22e8d31534e828d693505acf3dc670fc,No,No,phone,phone,,
83cd74d8bcd5d49589f0d20fcb88bfe2d5972e26,No,No,stair_step,stair_step,,
83d5a78a042210c917fd7d14d57ac69feb6988f0,Yes,No,wardrobe,wardrobe,,
83d6fa4edbd848662695e2166d31b787d48c872b,No,No,lamp,ceiling_lamp,,
